address,total_sent,total_received,net_flow
033d5c2d84a2bb5c83e3273cffc3e268e1c323d9e3894c1bdb036dbf3e92cb53,70.94725048000001,0.0,-70.94725048000001
033efe30dffc7ea526bf4243ff153666052a8404a1939d622f0f0ce30f7dbb24,0.011,0.0,-0.011
0342bd7d0eae9cc0551e2b1e19cbdc1733e2e0b20be63009a3755b97305b55f6,0.66016,0.66218,0.0020200000000000218
0354a38fc5835361238408ef5c28aecf05b129349f38126a86ab76394218e80a,0.48012000000000005,0.48062,0.0004999999999999449
0356beb3f1d1a85e5d3a54be3275b1af5748080580d4278155de94a7f0d6066b,87.302,87.302,0.0
0357a39faa5e6b24e60b96393c5327f90b639f984d04bf703a54d210dddf6d6c,2.2995,2.3000000000000003,0.000500000000000167
036a8aaa0ab930e1e64c615e86b6b1462f0d889c9acb8f407b311742c6211f83,0.077625,0.0,-0.077625
036f60b8eb5c73bd96339b3b34d3811bec7fc2b8669067ec030bf415f96090ea,0.0,0.01260542,0.01260542
037cc4db63c1e8480b40249e817f3ebd2f1c32c2453b12890f660979722e2489,0.0,1.0,1.0
037d0662faec697f35ce1d8324c8c6dd9cc0770232090e5c034780491eaa0933,0.29540753,0.0,-0.29540753
037f56792e2d4cc04c4ebdb39a289eaa6d306eb2b2180184d52c18518c38b2a9,0.0,0.03,0.03
0384c7d1ffff45d0a1060aa1abc431acb6d8bacfec5a74db54f80a27dba5f922,7.60001516,4.31296718,-3.2870479799999996
03a264ca387dcfe207513e6910d937323d4f38b891cac16f58c31adf2aa40504,0.0,0.56611486,0.56611486
03a6b90c614797abfd734446ddac7b30d889c7ef3784ba5b5648f5a39154a3f9,1.00187599,0.0,-1.00187599
03aad338d7550bacbb82cea36c2b0f055078cc1efb5768f0aac0f97734151cb0,0.038626400000000005,0.0,-0.038626400000000005
03abe282de5ecbbdc9774f9b361bc34d305766e599c8b116d567dcc37915943d,0.884675,0.884675,0.0
03acf08a93d031e627a8384f0501d7a1b2df6bfacef10c6d7848c06517c95199,0.30789712,0.0,-0.30789712
